START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
03/06/18,12:05 PM,03:05 PM,Dodgers at Cubs,Sloan Park - Mesa,"",03/06/18,03/06/18,03:05 PM,06:05 PM,FALSE,TRUE,03/06/18,11:05 AM,02:05 PM,FREE,BUSY
03/07/18,12:10 PM,03:10 PM,Dodgers at Angels,Tempe Diablo Stadium - Tempe,"",03/07/18,03/07/18,03:10 PM,06:10 PM,FALSE,TRUE,03/07/18,11:10 AM,02:10 PM,FREE,BUSY
03/08/18,05:05 PM,08:05 PM,Dodgers at Indians,Goodyear Ballpark - Goodyear,"Local TV: SportsNet LA",03/08/18,03/08/18,08:05 PM,11:05 PM,FALSE,TRUE,03/08/18,04:05 PM,07:05 PM,FREE,BUSY
03/09/18,12:05 PM,03:05 PM,Royals at Dodgers,Camelback Ranch - Glendale,"Local TV: SportsNet LA ----- Local Radio: 570 LA Sports",03/09/18,03/09/18,03:05 PM,06:05 PM,FALSE,TRUE,03/09/18,11:05 AM,02:05 PM,FREE,BUSY
03/10/18,06:05 PM,09:05 PM,Cubs at Dodgers,Camelback Ranch - Glendale,"Local TV: SportsNet LA",03/10/18,03/11/18,09:05 PM,12:05 AM,FALSE,TRUE,03/10/18,05:05 PM,08:05 PM,FREE,BUSY
03/11/18,01:10 PM,04:10 PM,Dodgers at Rockies,Salt River Fields at Talking Stick - Scottsdale,"Local TV: SportsNet LA ----- Local Radio: 570 LA Sports",03/11/18,03/11/18,04:10 PM,07:10 PM,FALSE,TRUE,03/11/18,12:10 PM,03:10 PM,FREE,BUSY
03/12/18,01:05 PM,04:05 PM,Brewers at Dodgers,Camelback Ranch - Glendale,"",03/12/18,03/12/18,04:05 PM,07:05 PM,FALSE,TRUE,03/12/18,12:05 PM,03:05 PM,FREE,BUSY
03/14/18,07:05 PM,10:05 PM,Rockies at Dodgers,Camelback Ranch - Glendale,"Local TV: SportsNet LA ----- Local Radio: 570 LA Sports",03/14/18,03/15/18,10:05 PM,01:05 AM,FALSE,TRUE,03/14/18,06:05 PM,09:05 PM,FREE,BUSY
03/15/18,01:05 PM,04:05 PM,Royals at Dodgers,Camelback Ranch - Glendale,"Local TV: SportsNet LA- MLBN",03/15/18,03/15/18,04:05 PM,07:05 PM,FALSE,TRUE,03/15/18,12:05 PM,03:05 PM,FREE,BUSY
03/16/18,01:10 PM,04:10 PM,Dodgers at D-backs,Salt River Fields at Talking Stick - Scottsdale,"",03/16/18,03/16/18,04:10 PM,07:10 PM,FALSE,TRUE,03/16/18,12:10 PM,03:10 PM,FREE,BUSY
03/17/18,01:05 PM,04:05 PM,Dodgers at White Sox,Camelback Ranch - Glendale,"Local TV: SportsNet LA- MLBN ----- Local Radio: 570 LA Sports- KTNQ 1020",03/17/18,03/17/18,04:05 PM,07:05 PM,FALSE,TRUE,03/17/18,12:05 PM,03:05 PM,FREE,BUSY
03/17/18,01:05 PM,04:05 PM,at White Sox,Camelback Ranch - Glendale,"",03/17/18,03/17/18,04:05 PM,07:05 PM,FALSE,TRUE,03/17/18,12:05 PM,03:05 PM,FREE,BUSY
03/18/18,01:05 PM,04:05 PM,Padres at Dodgers,Camelback Ranch - Glendale,"Local TV: SportsNet LA ----- Local Radio: 570 LA Sports- KTNQ 1020",03/18/18,03/18/18,04:05 PM,07:05 PM,FALSE,TRUE,03/18/18,12:05 PM,03:05 PM,FREE,BUSY
03/18/18,01:05 PM,04:05 PM,Dodgers at Brewers,Maryvale Baseball Park - Phoenix,"",03/18/18,03/18/18,04:05 PM,07:05 PM,FALSE,TRUE,03/18/18,12:05 PM,03:05 PM,FREE,BUSY
03/19/18,07:05 PM,10:05 PM,Athletics at Dodgers,Camelback Ranch - Glendale,"Local TV: SportsNet LA ----- Local Radio: 570 LA Sports- KTNQ 1020",03/19/18,03/20/18,10:05 PM,01:05 AM,FALSE,TRUE,03/19/18,06:05 PM,09:05 PM,FREE,BUSY
03/20/18,01:05 PM,04:05 PM,Dodgers at Athletics,Hohokam Stadium - Mesa,"",03/20/18,03/20/18,04:05 PM,07:05 PM,FALSE,TRUE,03/20/18,12:05 PM,03:05 PM,FREE,BUSY
03/22/18,07:05 PM,10:05 PM,Angels at Dodgers,Camelback Ranch - Glendale,"Local TV: SportsNet LA ----- Local Radio: 570 LA Sports",03/22/18,03/23/18,10:05 PM,01:05 AM,FALSE,TRUE,03/22/18,06:05 PM,09:05 PM,FREE,BUSY
03/23/18,01:05 PM,04:05 PM,Dodgers at Royals,Surprise Stadium - Surprise,"",03/23/18,03/23/18,04:05 PM,07:05 PM,FALSE,TRUE,03/23/18,12:05 PM,03:05 PM,FREE,BUSY
03/24/18,12:05 PM,03:05 PM,White Sox at Dodgers,Camelback Ranch - Glendale,"Local TV: SportsNet LA ----- Local Radio: 570 LA Sports",03/24/18,03/24/18,03:05 PM,06:05 PM,FALSE,TRUE,03/24/18,11:05 AM,02:05 PM,FREE,BUSY
03/25/18,06:07 PM,09:07 PM,Dodgers at Angels,Angel Stadium of Anaheim - Anaheim,"Local TV: SportsNet LA- MLBN ----- Local Radio: 570 LA Sports- KTNQ 1020",03/25/18,03/26/18,09:07 PM,12:07 AM,FALSE,TRUE,03/25/18,05:07 PM,08:07 PM,FREE,BUSY
03/26/18,07:10 PM,10:10 PM,Angels at Dodgers,Dodger Stadium - Los Angeles,"Local TV: SportsNet LA ----- Local Radio: 570 LA Sports- KTNQ 1020",03/26/18,03/27/18,10:10 PM,01:10 AM,FALSE,TRUE,03/26/18,06:10 PM,09:10 PM,FREE,BUSY
03/27/18,07:10 PM,10:10 PM,Angels at Dodgers,Dodger Stadium - Los Angeles,"Local TV: SportsNet LA ----- Local Radio: 570 LA Sports- KTNQ 1020",03/27/18,03/28/18,10:10 PM,01:10 AM,FALSE,TRUE,03/27/18,06:10 PM,09:10 PM,FREE,BUSY
03/29/18,04:08 PM,07:08 PM,Giants at Dodgers,Dodger Stadium - Los Angeles,"",03/29/18,03/29/18,07:08 PM,10:08 PM,FALSE,TRUE,03/29/18,03:08 PM,06:08 PM,FREE,BUSY
03/30/18,07:10 PM,10:10 PM,Giants at Dodgers,Dodger Stadium - Los Angeles,"Local TV: KTLA",03/30/18,03/31/18,10:10 PM,01:10 AM,FALSE,TRUE,03/30/18,06:10 PM,09:10 PM,FREE,BUSY
03/31/18,06:10 PM,09:10 PM,Giants at Dodgers,Dodger Stadium - Los Angeles,"",03/31/18,04/01/18,09:10 PM,12:10 AM,FALSE,TRUE,03/31/18,05:10 PM,08:10 PM,FREE,BUSY
04/01/18,05:37 PM,08:37 PM,Giants at Dodgers,Dodger Stadium - Los Angeles,"Local TV: ESPN",04/01/18,04/01/18,08:37 PM,11:37 PM,FALSE,TRUE,04/01/18,04:37 PM,07:37 PM,FREE,BUSY
04/02/18,06:40 PM,09:40 PM,Dodgers at D-backs,Chase Field - Phoenix,"",04/02/18,04/03/18,09:40 PM,12:40 AM,FALSE,TRUE,04/02/18,05:40 PM,08:40 PM,FREE,BUSY
04/03/18,06:40 PM,09:40 PM,Dodgers at D-backs,Chase Field - Phoenix,"",04/03/18,04/04/18,09:40 PM,12:40 AM,FALSE,TRUE,04/03/18,05:40 PM,08:40 PM,FREE,BUSY
04/04/18,12:40 PM,03:40 PM,Dodgers at D-backs,Chase Field - Phoenix,"",04/04/18,04/04/18,03:40 PM,06:40 PM,FALSE,TRUE,04/04/18,11:40 AM,02:40 PM,FREE,BUSY
04/06/18,07:15 PM,10:15 PM,Dodgers at Giants,AT&T Park - San Francisco,"",04/06/18,04/07/18,10:15 PM,01:15 AM,FALSE,TRUE,04/06/18,06:15 PM,09:15 PM,FREE,BUSY
04/07/18,01:05 PM,04:05 PM,Dodgers at Giants,AT&T Park - San Francisco,"Local TV: KTLA",04/07/18,04/07/18,04:05 PM,07:05 PM,FALSE,TRUE,04/07/18,12:05 PM,03:05 PM,FREE,BUSY
04/08/18,01:05 PM,04:05 PM,Dodgers at Giants,AT&T Park - San Francisco,"",04/08/18,04/08/18,04:05 PM,07:05 PM,FALSE,TRUE,04/08/18,12:05 PM,03:05 PM,FREE,BUSY
04/10/18,07:10 PM,10:10 PM,Athletics at Dodgers,Dodger Stadium - Los Angeles,"",04/10/18,04/11/18,10:10 PM,01:10 AM,FALSE,TRUE,04/10/18,06:10 PM,09:10 PM,FREE,BUSY
04/11/18,07:10 PM,10:10 PM,Athletics at Dodgers,Dodger Stadium - Los Angeles,"",04/11/18,04/12/18,10:10 PM,01:10 AM,FALSE,TRUE,04/11/18,06:10 PM,09:10 PM,FREE,BUSY
04/13/18,07:10 PM,10:10 PM,D-backs at Dodgers,Dodger Stadium - Los Angeles,"Local TV: KTLA",04/13/18,04/14/18,10:10 PM,01:10 AM,FALSE,TRUE,04/13/18,06:10 PM,09:10 PM,FREE,BUSY
04/14/18,06:10 PM,09:10 PM,D-backs at Dodgers,Dodger Stadium - Los Angeles,"",04/14/18,04/15/18,09:10 PM,12:10 AM,FALSE,TRUE,04/14/18,05:10 PM,08:10 PM,FREE,BUSY
04/15/18,01:10 PM,04:10 PM,D-backs at Dodgers,Dodger Stadium - Los Angeles,"",04/15/18,04/15/18,04:10 PM,07:10 PM,FALSE,TRUE,04/15/18,12:10 PM,03:10 PM,FREE,BUSY
04/16/18,07:10 PM,10:10 PM,Dodgers at Padres,Petco Park - San Diego,"",04/16/18,04/17/18,10:10 PM,01:10 AM,FALSE,TRUE,04/16/18,06:10 PM,09:10 PM,FREE,BUSY
04/17/18,07:10 PM,10:10 PM,Dodgers at Padres,Petco Park - San Diego,"",04/17/18,04/18/18,10:10 PM,01:10 AM,FALSE,TRUE,04/17/18,06:10 PM,09:10 PM,FREE,BUSY
04/18/18,07:10 PM,10:10 PM,Dodgers at Padres,Petco Park - San Diego,"",04/18/18,04/19/18,10:10 PM,01:10 AM,FALSE,TRUE,04/18/18,06:10 PM,09:10 PM,FREE,BUSY
04/20/18,07:10 PM,10:10 PM,Nationals at Dodgers,Dodger Stadium - Los Angeles,"",04/20/18,04/21/18,10:10 PM,01:10 AM,FALSE,TRUE,04/20/18,06:10 PM,09:10 PM,FREE,BUSY
04/21/18,06:10 PM,09:10 PM,Nationals at Dodgers,Dodger Stadium - Los Angeles,"Local TV: KTLA",04/21/18,04/22/18,09:10 PM,12:10 AM,FALSE,TRUE,04/21/18,05:10 PM,08:10 PM,FREE,BUSY
04/22/18,05:05 PM,08:05 PM,Nationals at Dodgers,Dodger Stadium - Los Angeles,"Local TV: ESPN",04/22/18,04/22/18,08:05 PM,11:05 PM,FALSE,TRUE,04/22/18,04:05 PM,07:05 PM,FREE,BUSY
04/23/18,07:10 PM,10:10 PM,Marlins at Dodgers,Dodger Stadium - Los Angeles,"",04/23/18,04/24/18,10:10 PM,01:10 AM,FALSE,TRUE,04/23/18,06:10 PM,09:10 PM,FREE,BUSY
04/24/18,07:10 PM,10:10 PM,Marlins at Dodgers,Dodger Stadium - Los Angeles,"",04/24/18,04/25/18,10:10 PM,01:10 AM,FALSE,TRUE,04/24/18,06:10 PM,09:10 PM,FREE,BUSY
04/25/18,04:35 PM,07:35 PM,Marlins at Dodgers,Dodger Stadium - Los Angeles,"",04/25/18,04/25/18,07:35 PM,10:35 PM,FALSE,TRUE,04/25/18,03:35 PM,06:35 PM,FREE,BUSY
04/27/18,07:15 PM,10:15 PM,Dodgers at Giants,AT&T Park - San Francisco,"",04/27/18,04/28/18,10:15 PM,01:15 AM,FALSE,TRUE,04/27/18,06:15 PM,09:15 PM,FREE,BUSY
04/28/18,06:05 PM,09:05 PM,Dodgers at Giants,AT&T Park - San Francisco,"Local TV: KTLA",04/28/18,04/29/18,09:05 PM,12:05 AM,FALSE,TRUE,04/28/18,05:05 PM,08:05 PM,FREE,BUSY
04/29/18,01:05 PM,04:05 PM,Dodgers at Giants,AT&T Park - San Francisco,"",04/29/18,04/29/18,04:05 PM,07:05 PM,FALSE,TRUE,04/29/18,12:05 PM,03:05 PM,FREE,BUSY
04/30/18,06:40 PM,09:40 PM,Dodgers at D-backs,Chase Field - Phoenix,"",04/30/18,05/01/18,09:40 PM,12:40 AM,FALSE,TRUE,04/30/18,05:40 PM,08:40 PM,FREE,BUSY
05/01/18,06:40 PM,09:40 PM,Dodgers at D-backs,Chase Field - Phoenix,"",05/01/18,05/02/18,09:40 PM,12:40 AM,FALSE,TRUE,05/01/18,05:40 PM,08:40 PM,FREE,BUSY
05/02/18,06:40 PM,09:40 PM,Dodgers at D-backs,Chase Field - Phoenix,"",05/02/18,05/03/18,09:40 PM,12:40 AM,FALSE,TRUE,05/02/18,05:40 PM,08:40 PM,FREE,BUSY
05/03/18,12:40 PM,03:40 PM,Dodgers at D-backs,Chase Field - Phoenix,"",05/03/18,05/03/18,03:40 PM,06:40 PM,FALSE,TRUE,05/03/18,11:40 AM,02:40 PM,FREE,BUSY
05/08/18,07:10 PM,10:10 PM,D-backs at Dodgers,Dodger Stadium - Los Angeles,"",05/08/18,05/09/18,10:10 PM,01:10 AM,FALSE,TRUE,05/08/18,06:10 PM,09:10 PM,FREE,BUSY
05/09/18,07:10 PM,10:10 PM,D-backs at Dodgers,Dodger Stadium - Los Angeles,"",05/09/18,05/10/18,10:10 PM,01:10 AM,FALSE,TRUE,05/09/18,06:10 PM,09:10 PM,FREE,BUSY
05/10/18,07:10 PM,10:10 PM,Reds at Dodgers,Dodger Stadium - Los Angeles,"",05/10/18,05/11/18,10:10 PM,01:10 AM,FALSE,TRUE,05/10/18,06:10 PM,09:10 PM,FREE,BUSY
05/11/18,07:10 PM,10:10 PM,Reds at Dodgers,Dodger Stadium - Los Angeles,"",05/11/18,05/12/18,10:10 PM,01:10 AM,FALSE,TRUE,05/11/18,06:10 PM,09:10 PM,FREE,BUSY
05/12/18,06:10 PM,09:10 PM,Reds at Dodgers,Dodger Stadium - Los Angeles,"",05/12/18,05/13/18,09:10 PM,12:10 AM,FALSE,TRUE,05/12/18,05:10 PM,08:10 PM,FREE,BUSY
05/13/18,01:10 PM,04:10 PM,Reds at Dodgers,Dodger Stadium - Los Angeles,"",05/13/18,05/13/18,04:10 PM,07:10 PM,FALSE,TRUE,05/13/18,12:10 PM,03:10 PM,FREE,BUSY
05/15/18,04:10 PM,07:10 PM,Dodgers at Marlins,Marlins Park - Miami,"",05/15/18,05/15/18,07:10 PM,10:10 PM,FALSE,TRUE,05/15/18,03:10 PM,06:10 PM,FREE,BUSY
05/16/18,04:10 PM,07:10 PM,Dodgers at Marlins,Marlins Park - Miami,"",05/16/18,05/16/18,07:10 PM,10:10 PM,FALSE,TRUE,05/16/18,03:10 PM,06:10 PM,FREE,BUSY
05/17/18,09:10 AM,12:10 PM,Dodgers at Marlins,Marlins Park - Miami,"",05/17/18,05/17/18,12:10 PM,03:10 PM,FALSE,TRUE,05/17/18,08:10 AM,11:10 AM,FREE,BUSY
05/21/18,07:10 PM,10:10 PM,Rockies at Dodgers,Dodger Stadium - Los Angeles,"",05/21/18,05/22/18,10:10 PM,01:10 AM,FALSE,TRUE,05/21/18,06:10 PM,09:10 PM,FREE,BUSY
05/22/18,07:10 PM,10:10 PM,Rockies at Dodgers,Dodger Stadium - Los Angeles,"",05/22/18,05/23/18,10:10 PM,01:10 AM,FALSE,TRUE,05/22/18,06:10 PM,09:10 PM,FREE,BUSY
05/23/18,07:10 PM,10:10 PM,Rockies at Dodgers,Dodger Stadium - Los Angeles,"",05/23/18,05/24/18,10:10 PM,01:10 AM,FALSE,TRUE,05/23/18,06:10 PM,09:10 PM,FREE,BUSY
05/25/18,07:10 PM,10:10 PM,Padres at Dodgers,Dodger Stadium - Los Angeles,"",05/25/18,05/26/18,10:10 PM,01:10 AM,FALSE,TRUE,05/25/18,06:10 PM,09:10 PM,FREE,BUSY
05/26/18,07:10 PM,10:10 PM,Padres at Dodgers,Dodger Stadium - Los Angeles,"",05/26/18,05/27/18,10:10 PM,01:10 AM,FALSE,TRUE,05/26/18,06:10 PM,09:10 PM,FREE,BUSY
05/27/18,01:10 PM,04:10 PM,Padres at Dodgers,Dodger Stadium - Los Angeles,"",05/27/18,05/27/18,04:10 PM,07:10 PM,FALSE,TRUE,05/27/18,12:10 PM,03:10 PM,FREE,BUSY
05/28/18,05:10 PM,08:10 PM,Phillies at Dodgers,Dodger Stadium - Los Angeles,"",05/28/18,05/28/18,08:10 PM,11:10 PM,FALSE,TRUE,05/28/18,04:10 PM,07:10 PM,FREE,BUSY
05/29/18,07:10 PM,10:10 PM,Phillies at Dodgers,Dodger Stadium - Los Angeles,"",05/29/18,05/30/18,10:10 PM,01:10 AM,FALSE,TRUE,05/29/18,06:10 PM,09:10 PM,FREE,BUSY
05/30/18,07:10 PM,10:10 PM,Phillies at Dodgers,Dodger Stadium - Los Angeles,"",05/30/18,05/31/18,10:10 PM,01:10 AM,FALSE,TRUE,05/30/18,06:10 PM,09:10 PM,FREE,BUSY
05/31/18,04:35 PM,07:35 PM,Phillies at Dodgers,Dodger Stadium - Los Angeles,"",05/31/18,05/31/18,07:35 PM,10:35 PM,FALSE,TRUE,05/31/18,03:35 PM,06:35 PM,FREE,BUSY
06/01/18,05:40 PM,08:40 PM,Dodgers at Rockies,Coors Field - Denver,"",06/01/18,06/01/18,08:40 PM,11:40 PM,FALSE,TRUE,06/01/18,04:40 PM,07:40 PM,FREE,BUSY
06/02/18,04:15 PM,07:15 PM,Dodgers at Rockies,Coors Field - Denver,"",06/02/18,06/02/18,07:15 PM,10:15 PM,FALSE,TRUE,06/02/18,03:15 PM,06:15 PM,FREE,BUSY
06/03/18,12:10 PM,03:10 PM,Dodgers at Rockies,Coors Field - Denver,"",06/03/18,06/03/18,03:10 PM,06:10 PM,FALSE,TRUE,06/03/18,11:10 AM,02:10 PM,FREE,BUSY
06/05/18,04:05 PM,07:05 PM,Dodgers at Pirates,PNC Park - Pittsburgh,"",06/05/18,06/05/18,07:05 PM,10:05 PM,FALSE,TRUE,06/05/18,03:05 PM,06:05 PM,FREE,BUSY
06/06/18,04:05 PM,07:05 PM,Dodgers at Pirates,PNC Park - Pittsburgh,"",06/06/18,06/06/18,07:05 PM,10:05 PM,FALSE,TRUE,06/06/18,03:05 PM,06:05 PM,FREE,BUSY
06/07/18,09:35 AM,12:35 PM,Dodgers at Pirates,PNC Park - Pittsburgh,"",06/07/18,06/07/18,12:35 PM,03:35 PM,FALSE,TRUE,06/07/18,08:35 AM,11:35 AM,FREE,BUSY
06/08/18,07:10 PM,10:10 PM,Braves at Dodgers,Dodger Stadium - Los Angeles,"",06/08/18,06/09/18,10:10 PM,01:10 AM,FALSE,TRUE,06/08/18,06:10 PM,09:10 PM,FREE,BUSY
06/09/18,06:10 PM,09:10 PM,Braves at Dodgers,Dodger Stadium - Los Angeles,"",06/09/18,06/10/18,09:10 PM,12:10 AM,FALSE,TRUE,06/09/18,05:10 PM,08:10 PM,FREE,BUSY
06/10/18,01:10 PM,04:10 PM,Braves at Dodgers,Dodger Stadium - Los Angeles,"",06/10/18,06/10/18,04:10 PM,07:10 PM,FALSE,TRUE,06/10/18,12:10 PM,03:10 PM,FREE,BUSY
06/12/18,07:10 PM,10:10 PM,Rangers at Dodgers,Dodger Stadium - Los Angeles,"",06/12/18,06/13/18,10:10 PM,01:10 AM,FALSE,TRUE,06/12/18,06:10 PM,09:10 PM,FREE,BUSY
06/13/18,07:10 PM,10:10 PM,Rangers at Dodgers,Dodger Stadium - Los Angeles,"",06/13/18,06/14/18,10:10 PM,01:10 AM,FALSE,TRUE,06/13/18,06:10 PM,09:10 PM,FREE,BUSY
06/15/18,07:10 PM,10:10 PM,Giants at Dodgers,Dodger Stadium - Los Angeles,"",06/15/18,06/16/18,10:10 PM,01:10 AM,FALSE,TRUE,06/15/18,06:10 PM,09:10 PM,FREE,BUSY
06/16/18,05:15 PM,08:15 PM,Giants at Dodgers,Dodger Stadium - Los Angeles,"",06/16/18,06/16/18,08:15 PM,11:15 PM,FALSE,TRUE,06/16/18,04:15 PM,07:15 PM,FREE,BUSY
06/17/18,01:10 PM,04:10 PM,Giants at Dodgers,Dodger Stadium - Los Angeles,"",06/17/18,06/17/18,04:10 PM,07:10 PM,FALSE,TRUE,06/17/18,12:10 PM,03:10 PM,FREE,BUSY
06/18/18,05:05 PM,08:05 PM,Dodgers at Cubs,Wrigley Field - Chicago,"",06/18/18,06/18/18,08:05 PM,11:05 PM,FALSE,TRUE,06/18/18,04:05 PM,07:05 PM,FREE,BUSY
06/19/18,05:05 PM,08:05 PM,Dodgers at Cubs,Wrigley Field - Chicago,"",06/19/18,06/19/18,08:05 PM,11:05 PM,FALSE,TRUE,06/19/18,04:05 PM,07:05 PM,FREE,BUSY
06/20/18,11:20 AM,02:20 PM,Dodgers at Cubs,Wrigley Field - Chicago,"",06/20/18,06/20/18,02:20 PM,05:20 PM,FALSE,TRUE,06/20/18,10:20 AM,01:20 PM,FREE,BUSY
06/22/18,04:10 PM,07:10 PM,Dodgers at Mets,Citi Field - Flushing,"",06/22/18,06/22/18,07:10 PM,10:10 PM,FALSE,TRUE,06/22/18,03:10 PM,06:10 PM,FREE,BUSY
06/23/18,04:15 PM,07:15 PM,Dodgers at Mets,Citi Field - Flushing,"",06/23/18,06/23/18,07:15 PM,10:15 PM,FALSE,TRUE,06/23/18,03:15 PM,06:15 PM,FREE,BUSY
06/24/18,10:10 AM,01:10 PM,Dodgers at Mets,Citi Field - Flushing,"",06/24/18,06/24/18,01:10 PM,04:10 PM,FALSE,TRUE,06/24/18,09:10 AM,12:10 PM,FREE,BUSY
06/25/18,07:10 PM,10:10 PM,Cubs at Dodgers,Dodger Stadium - Los Angeles,"",06/25/18,06/26/18,10:10 PM,01:10 AM,FALSE,TRUE,06/25/18,06:10 PM,09:10 PM,FREE,BUSY
06/26/18,07:10 PM,10:10 PM,Cubs at Dodgers,Dodger Stadium - Los Angeles,"",06/26/18,06/27/18,10:10 PM,01:10 AM,FALSE,TRUE,06/26/18,06:10 PM,09:10 PM,FREE,BUSY
06/27/18,07:10 PM,10:10 PM,Cubs at Dodgers,Dodger Stadium - Los Angeles,"",06/27/18,06/28/18,10:10 PM,01:10 AM,FALSE,TRUE,06/27/18,06:10 PM,09:10 PM,FREE,BUSY
06/28/18,12:10 PM,03:10 PM,Cubs at Dodgers,Dodger Stadium - Los Angeles,"",06/28/18,06/28/18,03:10 PM,06:10 PM,FALSE,TRUE,06/28/18,11:10 AM,02:10 PM,FREE,BUSY
06/29/18,07:10 PM,10:10 PM,Rockies at Dodgers,Dodger Stadium - Los Angeles,"",06/29/18,06/30/18,10:10 PM,01:10 AM,FALSE,TRUE,06/29/18,06:10 PM,09:10 PM,FREE,BUSY
06/30/18,04:15 PM,07:15 PM,Rockies at Dodgers,Dodger Stadium - Los Angeles,"",06/30/18,06/30/18,07:15 PM,10:15 PM,FALSE,TRUE,06/30/18,03:15 PM,06:15 PM,FREE,BUSY
07/01/18,01:10 PM,04:10 PM,Rockies at Dodgers,Dodger Stadium - Los Angeles,"",07/01/18,07/01/18,04:10 PM,07:10 PM,FALSE,TRUE,07/01/18,12:10 PM,03:10 PM,FREE,BUSY
07/02/18,07:10 PM,10:10 PM,Pirates at Dodgers,Dodger Stadium - Los Angeles,"",07/02/18,07/03/18,10:10 PM,01:10 AM,FALSE,TRUE,07/02/18,06:10 PM,09:10 PM,FREE,BUSY
07/03/18,07:10 PM,10:10 PM,Pirates at Dodgers,Dodger Stadium - Los Angeles,"",07/03/18,07/04/18,10:10 PM,01:10 AM,FALSE,TRUE,07/03/18,06:10 PM,09:10 PM,FREE,BUSY
07/04/18,05:10 PM,08:10 PM,Pirates at Dodgers,Dodger Stadium - Los Angeles,"",07/04/18,07/04/18,08:10 PM,11:10 PM,FALSE,TRUE,07/04/18,04:10 PM,07:10 PM,FREE,BUSY
07/06/18,07:07 PM,10:07 PM,Dodgers at Angels,Angel Stadium of Anaheim - Anaheim,"",07/06/18,07/07/18,10:07 PM,01:07 AM,FALSE,TRUE,07/06/18,06:07 PM,09:07 PM,FREE,BUSY
07/07/18,04:15 PM,07:15 PM,Dodgers at Angels,Angel Stadium of Anaheim - Anaheim,"Local TV: FOX",07/07/18,07/07/18,07:15 PM,10:15 PM,FALSE,TRUE,07/07/18,03:15 PM,06:15 PM,FREE,BUSY
07/08/18,,,Dodgers at Angels - Time TBD,Angel Stadium of Anaheim - Anaheim,"",07/08/18,07/08/18,,,FALSE,TRUE,07/08/18,,,FREE,BUSY
07/09/18,07:10 PM,10:10 PM,Dodgers at Padres,Petco Park - San Diego,"",07/09/18,07/10/18,10:10 PM,01:10 AM,FALSE,TRUE,07/09/18,06:10 PM,09:10 PM,FREE,BUSY
07/10/18,07:10 PM,10:10 PM,Dodgers at Padres,Petco Park - San Diego,"",07/10/18,07/11/18,10:10 PM,01:10 AM,FALSE,TRUE,07/10/18,06:10 PM,09:10 PM,FREE,BUSY
